authid,pubid,author,pub_type,year,title,doi,classification,country,nature,lang,keywords,authors,author_position
50,1218,Edmar Avellar Soares,Artigo Publicado,2013.0,A combined LEED and DFT surface structure determination of Cu3Au(001): Evidence of a surface stacking fault,10.1016/j.susc.2013.09.002,,,Completo,Inglês,  Difração de Elétrons de Baixa Energia; stacking fault; determinacao estrutural,"COTTA, A.A.C.; Massote, D.V.P.; RIBEIRO, G.A.S.; VALADARES, G.C.S.; CAPAZ, RODRIGO B.; Soares, E.A.; MACEDO, W.A.A.",
135,1218,Rodrigo Barbosa Capaz,Artigo Publicado,2013.0,A combined LEED and DFT surface structure determination of Cu3Au(001): Evidence of a surface stacking fault,10.1016/j.susc.2013.09.002,,,Completo,Inglês,,"COTTA, A.A.C.; MASSOTE, D.V.P.; RIBEIRO, G.A.S.; VALADARES, G.C.S.; Capaz, Rodrigo B.; SOARES, E.A.; MACEDO, W.A.A.",
17,1221,Ana Paula Canal,Trabalho em Evento,2013.0,Comparação entre Ferramentas de Programação Paralela no modelo de Memória Compartilhada,,Local,Brasil,Resumo Expandido,Português,,"STEINMETZ, C.; CANAL, A. P.; KURTZ, G. C.",
70,1221,Guilherme Chagas Kurtz,Trabalho em Evento,2013.0,Comparação entre Ferramentas de Programação Paralela no Modelo de Memória Compartilhada,,Nacional,Brasil,Resumo,Bretão,,"STEINMETZ, C.; CANAL, A. P.; KURTZ, G. C.;KURTZ, GUILHERME CHAGAS",Último
78,1222,Jane Beatriz Limberger,Trabalho em Evento,2014.0,ESTADO NUTRICIONAL MATERNO E COMPLICAÇÕES INFECCIOSAS NO PUERPÉRIO,,Regional,Brasil,Completo,Português,,"COSTENARO, R.G.S; OLIVEIRA, V. M.; BENEDETTI, F. J.; SILVA, C. O.; LIMBERGER, J. B.;LIMBERGER, JANE BEATRIZ; RANGEL, R.F.",
144,1222,Rosiane Filipin Rangel,Trabalho em Evento,2014.0,Estado Nutricional Materno e Complicações Infecciosas no Puerpério,,Regional,Brasil,Completo,Português,,"COSTENARO, R. G. S.; OLIVEIRA, V. M.; BENEDETTI, F. J.; SILVA, C. O.; LIMBERGER, J. B.; RANGEL, R. F.",Último
31,1223,Carla Lizandra de Lima Ferreira,Artigo Publicado,2013.0,Mudanças no comportamento e desenvolvimento do escolar a partir do cuidado à família,,,,Completo,Português,  escolar; Família; cuidado,"SCHIMTT, A. C.; COSTENARO, Regina Gema Santini; Rangel, RF; FERREIRA, CARLA LIZANDRA DE LIMA; LACERDA, M. R.",
144,1223,Rosiane Filipin Rangel,Artigo Publicado,2013.0,Mudanças no comportamento e desenvolvimento do escolar a partir do cuidado à família,,,,Completo,Português,,"SCHIMITT, A. C.; COSTENARO, R. G. S.; RANGEL, R. F.; FERREIRA, C. L. L.; LACERDA, M. R.",
0,1224,Adelina Pinheiro Santos,Trabalho em Evento,2016.0,Preliminary Studies of MWCNT/PVDF Polymer Composites,,Internacional,Brasil,Completo,Português,,"PEREIRA, E. L. M.; BATISTA, A. S. M.; RIBEIRO, F. A. S.; SANTOS, A. P.; FURTADO, C. A.; FARIA, L. O.",
36,1224,Clascidia Aparecida Furtado,Artigo Publicado,2016.0,Preliminary Studies of MWCNT/PVDF Polymer Composites,,,,Completo,Português,,"PEREIRA, E. L. M.; BATISTA, A. S. M.; RIBEIRO, F. A. S.; SANTOS, A. P.; FURTADO, C. A.; FARIA, L. O.",
33,1225,Carlos Eduardo Cava,Artigo Publicado,2014.0,Electrical Properties of Self-Assembled Films of Polyaniline/Carbon Nanotubes Composites,10.1021/jp502650u,,,Completo,Inglês,,"MARIANO, L. C.; Salvatierra, R.V.; Cava, C.E.; KOEHLER, M.; Zarbin, A.J.G.; Roman, L.S.",
101,1225,Lucimara Stolz Roman,Artigo Publicado,2014.0,Electrical Properties of Self-Assembled Films of Polyaniline/Carbon Nanotubes Composites,10.1021/jp502650u,,,Completo,Inglês,  nanotubos de carbono; polianilina; nanocompósitios; propriedades elétricas,"MARIANO, LUIZ C.; Salvatierra, Rodrigo V.; CAVA, CARLOS E.; KOEHLER, MARLUS; ZARBIN, A. J. G.; ROMAN, L. S.;Roman, Lucimara S;ROMAN, L;Roman, Lucimara S.;Roman, L.S.;Roman, Lucimara Stolz;STOLZ R",Último
102,1226,Luis Otavio de Sousa Bulhões,Artigo Publicado,2016.0,TiO2 THIN FILMS FOR PHOTOCATALYTIC OXIDATION OF PHARMACEUTICAL COMPOUNDS,,,,Completo,Português,  fotocatálise; adsorção; óxido de titânio,"TURRA, C.; MORTARI, S. R.; Bulhões, L.O.S",Último
149,1226,Sergio Roberto Mortari,Artigo Publicado,2016.0,TiO2 Thin Films for Photocatalytic Oxidation of Pharmaceutical Compounds,,,,Completo,Inglês,  amoxicillin; photocatalysis; nanostructures,"Andrade, C. T.; MORTARI, S. R.; BULHOES, L. O. S.",
53,1227,Eleni Bisognin,Artigo Publicado,2017.0,COMO PROFESSORES EM FORMAÇÃO CONTINUADA COMPREENDEM O CONCEITO DE LIMITE,,,,Completo,Português,  Formação Continuada de Professores; Educação Matemática; Conceito de Limite,"BISOGNIN, ELENI; BISOGNIN, Vanilde",Primeiro
162,1227,Vanilde Bisognin,Artigo Publicado,2017.0,Como Professores em formação continuada compreendem o conceito de limite,,,,Completo,Português,  Cálculo diferencial e integral; Conceito de limite; Ensino-Aprendizagem em Matemática,"BISOGNIN, V.; BISOGNIN, E.",Primeiro
53,1228,Eleni Bisognin,Trabalho em Evento,2015.0,Taxa de Variação: como professores em formação continuada compreendem o conceito,,Internacional,Brasil,Completo,Português,  Taxa de Variação; Ensino Superior; Formação Continuada de Professores,"BISOGNIN, ELENI; BISOGNIN, Vanilde",Primeiro
162,1228,Vanilde Bisognin,Trabalho em Evento,2015.0,Taxa de variação: como professores em formação continuada compreendem o conceito.,,Internacional,Brasil,Completo,Português,  Ensino e aprendizagem de matemática; Taxa de variação; Formação continuada de professores,"BISOGNIN, V.; BISOGNIN, Eleni",Primeiro
53,1229,Eleni Bisognin,Trabalho em Evento,2015.0,Compreensão do conceito de limite por professores de um curso de formação continuada,,Internacional,Brasil,Completo,Português,  Formação Continuada de Professores; Conceito de Limite; Educação Matemática,"BISOGNIN, ELENI; BISOGNIN, Vanilde",Primeiro
162,1229,Vanilde Bisognin,Trabalho em Evento,2015.0,Compreensão do conceito de limite por professores de um curso de formação continuada.,,Internacional,Brasil,Completo,Português,  Limite de funçaõ; Competências Matemáticas;,"BISOGNIN, V.; BISOGNIN, E.",Primeiro
53,1230,Eleni Bisognin,Artigo Publicado,2018.0,Compreensão do conceito de taxa de variação por professores em formação continuada,,,,Completo,Português,  Imagem de conceito; Definição de conceito; Taxa de Variação,"BISOGNIN, E.; BISOGNIN, V.",Primeiro
162,1230,Vanilde Bisognin,Artigo Publicado,2018.0,Compreensão do conceito de taxa de variação por professores em formação continuada,,,,Completo,Português,  Imagem de conceito e definição de conceito; Taxa de variação,"BISOGNIN, E.; BISOGNIN, V.",Último
104,1233,Luiz Gustavo de Oliveira Lopes Cançado,Artigo Publicado,2011.0,Room-Temperature Compression-Induced Diamondization of Few-Layer Graphene,10.1002/adma.201101061,,,Completo,Inglês,,"Barboza, Ana P. M.; Neves, Bernardo R. A.; Guimaraes, Marcos H. D.; Massote, Daniel V. P.; Campos, Leonardo C.; Barbosa Neto, Newton M.; Cancado, Luiz G.; Lacerda, Rodrigo G.; Chacham, Helio; Mazzoni, Mario S. C.",
136,1233,Rodrigo Gribel Lacerda,Artigo Publicado,2011.0,Room-Temperature Compression-Induced Diamondization of Few-Layer Graphene,10.1002/adma.201101061,,,Completo,Inglês,,"Barboza, Ana P. M.; Neves, Bernardo R. A.; Guimaraes, Marcos H. D.; Massote, Daniel V. P.; Campos, Leonardo C.; Barbosa Neto, Newton M.; Cancado, Luiz G.; Lacerda, Rodrigo G.; Chacham, Helio; Mazzoni, Mario S. C.",
53,1234,Eleni Bisognin,Trabalho em Evento,2014.0,Modelagem Computacional para o Ensino de Matemática,,Nacional,Brasil,Completo,Português,  Modelagem Matemática; Modelos Matemáticos; Ensino de Matemática,"BISOGNIN, Vanilde; Salvador, José Antonio; BISOGNIN, E.;BISOGNIN, ELENI; BASSANEZI,Rodney Carlos",
162,1234,Vanilde Bisognin,Trabalho em Evento,2014.0,Modelagem Computacional para o Ensino de Matemática,,Nacional,Brasil,Completo,Português,  Ensino de Matemática; Modelagem Computacional,"BISOGNIN, V.; SALVADOR, J. A.; BASSANEZI, R. C.; BISOGNIN, E.",Primeiro
12,1238,Aline Grohe Schirmer Pigatto,Trabalho em Evento,2011.0,Concepções sobre saúde de moradores de uma comunidade rural,,Local,Brasil,Completo,Português,  saúde; uso popular; cuidado,"PIGATTO, Aline Grohe Schirmer; MOMBELLI, S. P.; SANTOS, T. S.; BOER, N.; GRANDO, M. K.; BRAZ, M. M.",Primeiro
122,1238,Noemi Boer,Trabalho em Evento,2011.0,Concepções sobre saúde de moradores de uma comunidade rural,,Local,Brasil,Completo,Português,  Saúde; comunidade rural; autonomia,"PIGATTO, Aline Grohe; MOMBELLI, S. P.; SANTOS, T. S.; BOER, N.;BOER, NOEMI",Último
106,1239,Mara Regina Caino Teixeira Marchiori,Artigo Aceito para Publicação,2012.0,Realidade sócio-politico-ambiental e de saúde de famílias pertencentes a uma comunidade vulnerável.,,,,Não Informado,Português,,"MARZARI, Carla K.; BACKES, D. S.; BACKES, M. S.; MARCHIORI, Mara Regina Caino Teixeira; Martha Souza",
111,1239,Martha Helena Teixeira de Souza,Artigo Publicado,2013.0,Realidade sócio-político-ambiental e de saúde de famílias pertencentes a uma comunidade vulnerável,,,,Completo,Português,,"MARZARI, C.; BACKES, D. S.; BACKES, M. S.; MARCHIORI, M. R. C. T.; SOUZA, M. H. T.; CARPES, A. D.",
31,1240,Carla Lizandra de Lima Ferreira,Trabalho em Evento,2011.0,Enfermagem em saúde comunitária: promoção e educação para a saude sob o olhar do empreendedorismo social,,Internacional,Brasil,Completo,Português,  enfermagem; saude comunitaria; empreendedorismo social,"BACKES, D. S.; FERREIRA, CARLA LIZANDRA DE LIMA; FREITAS, H. M. B.; SOUZA, M.; MARCHIORI, M. R. C. T.",
106,1240,Mara Regina Caino Teixeira Marchiori,Trabalho em Evento,2011.0,Enfermagem em saúde comunitária: promoção e educação para a saúde sob o olhar do empreendedorismo social,,Internacional,Brasil,Resumo Expandido,Português,,"BACKES, D. S.; Ferreira, Carla Lizandra de Lima; Hilda Maria Barbosa de Freitas; Martha Souza; MARCHIORI, Mara Regina Caino Teixeira",Último
53,1241,Eleni Bisognin,Trabalho em Evento,2012.0,Explorando o Conceito de Função por meio da Modelagem Matemática,,Internacional,Brasil,Completo,Português,  Modelagem Matemática; Funções; Ensino de Matemática,"BISOGNIN, E.;BISOGNIN, ELENI; BISOGNIN, Vanilde",Primeiro
162,1241,Vanilde Bisognin,Trabalho em Evento,2012.0,Explorando o conceito de função por meio da Modelagem Matemática,,Internacional,Brasil,Completo,Português,  Modelagem matemática; Funções reais; Ensinoe Aprendizagem de Matemática,"BISOGNIN, Eleni; Bisognin, Vanilde",Último
53,1242,Eleni Bisognin,Trabalho em Evento,2011.0,Explorando o Conceito de Proporcionalidade por meio da Modelagem Matemática,,Internacional,Brasil,Completo,Português,  Modelagem Matemática; Proporcionalidade; Formação Continuada de Professores,"BISOGNIN, E.;BISOGNIN, ELENI; BISOGNIN, Vanilde",Primeiro
162,1242,Vanilde Bisognin,Trabalho em Evento,2011.0,Explorando o conceito de proporcionalidade por meio da modelagem matemática,,Internacional,Brasil,Completo,Português,  Modelagem matemática; Proporcionalidade; Ensino e aprendizagem de matemática,"BISOGNIN, V.; BISOGNIN, Eleni",Primeiro
80,1245,José Carlos Pinto Leivas,Artigo Publicado,2013.0,CONCEITO DE DIREÇÃO: O QUE DIZEM MESTRANDOS A RESPEITO?,,,,Completo,Português,  direção; feixe de paralelas; direção de curvas e de superfícies; campo de direções,"LEIVAS, J. C. P.;LEIVAS, JOSÉ CARLOS PINTO;PINTO LEIVAS, JOSÉ CARLOS; BISOGNIN, V.",Primeiro
162,1245,Vanilde Bisognin,Artigo Publicado,2013.0,CONCEITO DE DIREÇÃO: O QUE DIZEM MESTRANDOS A RESPEITO,,,,Completo,Português,  Direção; Direção de curvas e de superfícies; Campo de direções; Feixe de paralelas,"LEIVAS, J. C. P.; BISOGNIN, V.",Último
43,1246,Cristina Saling Kruel,Livro Publicado ou Organizado ,2013.0,"Família e Violência: conceitos, práticas e reflexões críticas",,,Brasil,Livro,Português,  Família; Violência; Psicologia,"SIQUEIRA, Aline Cardoso; JAEGER, F.P.; KRUEL, Cristina Saling",Último
59,1246,Fernanda Pires Jaeger,Livro Publicado ou Organizado ,2013.0,"Família e violência: conceitos, práticas e reflexões críticas",,,Brasil,Não Informado,Português,,"SIQUEIRA, A. C.; JAEGER, F. P.; KRUEL, C. S.",
106,1248,Mara Regina Caino Teixeira Marchiori,Trabalho em Evento,2012.0,Concepções de Profissionais da Saúde Sobre a Inserção no Programa de Educação pelo Trabalho para Saúde/Pet-Saúde,,Internacional,Brasil,Resumo Expandido,Português,,"MUNHOZ, Cloris Ineu; Hilda Maria Freitas; COLOMÉ, Juliana; MARCHIORI, Mara Regina Caino Teixeira",Último
1,1248,Adriana Dall'Asta Pereira,Artigo Publicado,2014.0,Concepções de profissionais da saúde sobre a inserção no Programa de Educação pelo Trabalho para Saúde/PET-Saúde,,,,Completo,Português,  Instituições Acadêmicas; Educação em Saúde; Cuidado de enfermagem,"MUNHOZ, C. I.; FREITAS, H. M. B.; COLOME, J. S.; PEREIRA, A. D.; MARCHIORI, Mara Regina C. T.; CARPES, A.",
84,1254,Jovito Adiel Skupien,Artigo Publicado,2017.0,Condições periodontais de usuários de prótese parcial removível,,,,Completo,Português,,"FLORA, C. D.; SENSEVER, F. A.; SKUPIEN, J. A.; ZANATTA, F. B.; ANTONIAZZI, R. P.",
127,1254,Raquel Pippi Antoniazzi,Artigo Publicado,2017.0,Condições Periodontais de Usuários de Prótese Parcial Removível,,,,Completo,Português,,"FLORA, C. D.; SENSEVER, F. A.; SKUPIEN, J. A.; ZANATTA, F. B.; ANTONIAZZI, R.P.",Último
38,1255,Claudia Maria Gabert Diaz,Capítulo de Livro Publicado,2012.0,Familiares de crianças/adolescentes com condições crônicas: contribuições dos profissionais de saúde na sala de espera,,,Brasil,,Português,  Cuidadores; Sala de espera; Doença crônica; Cuidado de enfermagem,"COSTA, E. C.; FIGHERA, S. M.; ILHA, S.; TAVARES, A. C.; MIRANDA, N. N.; ZAMBERLAN, C.; FREITAS, H. M. B.; DIAZ, C. M. G.; GRANDO, M. K.",
39,1255,Cláudia Zamberlan,Capítulo de Livro Publicado,2012.0,Familiares de crianças/adolescentes com condições crônicas: contribuições dos profissionais de saúde na sala de espera,,,Brasil,,Português,  Cuidadores; Sala de espera; Doença crônica; Cuidado de enfermagem,"COSTA, E.C.; FIGHERA, S. M.; ILHA, S.; TAVARES, A. C.; MIRANDA, N. N.; ZAMBERLAN, C.; FREITAS, H.M.B.; DIAZ, C. M. G.; GRANDO, M. K.",
47,1257,Diogo Duarte dos Reis,Trabalho em Evento,2012.0,LEED and STM observations of the structural modification of a stepped Pt(533) surface under different preparation conditions,,Internacional,Brasil,Resumo,Inglês,,"SILVA, WENDELL SIMOES; dos Reis, D.D.; COELHO, PAULA MARIEL; Soares, E.A.; PANIAGO, R. M.",
50,1257,Edmar Avellar Soares,Trabalho em Evento,2012.0,LEED and STM observations of the structural modification of a stepped Pt(533) surface under different preparation conditions,,Nacional,Brasil,Resumo,Inglês,  grafeno epitaxial; superfícies vicinais; microscopia de tunelamento,"e SILVA, W. S.; dos Reis, D.D.; COELHO NETO, P. M.; SOARES, E. A.; PANIAGO, R. M.",
21,1258,Ariete Righi,Trabalho em Evento,1995.0,Structural Disorder And Ionic Conduction In Li1-Xhxio3 Mixed Crystals,,Internacional,,Resumo,Inglês,  Condutividade Ionica,"PIMENTA, M. A.; OLIVEIRA, M. A. S.; BOURSON, P.; CRETTEZ, J. M.; RIGHI, A.;Righi, A.;Righi, Ariete;Righi A;Ariete Righi;A. Righi;A. RIGHI;Righi, A;A. Righi;A. Righia; DANTAS, M. S. S.; MOREIRA, Roberto Luiz",
108,1258,Marcos Assuncao Pimenta,Artigo Publicado,1996.0,Structural Disorder and Ionic Conduction in Li1-xHxIO3 mixed crystals,,,,Completo,Inglês,  mixed crystals,"OLIVEIRA, M. A. S.; BOURSON, P.; CRETTEZ, J. M.; RIGHI, A.; DANTAS, M. S. S.; MOREIRA, R. L.; PIMENTA, M. A.;Pimenta, M. A.;Pimenta, Marcos A.;Pimenta, M.;Pimenta, M A;Pimenta, M.A.;PIMENTA, MAR",Último
1,1262,Adriana Dall'Asta Pereira,Trabalho em Evento,2008.0,A Importância do Conhecimento das Doenças Sexualmente Transmissíveis para sua Prevenção,,Local,Brasil,Completo,Português,  Conhecimento científico; Prevenção; auto-conhecimento do corpo,"SIQUEIRA, A.; Avozani, Carla; FONTANELLA, C. S.; IHRIG, E. R. R.; Quinto, Adrean; PEREIRA, A. D.; Mattos, Karen Mello de",
89,1262,Karen Mello de Mattos Margutti,Trabalho em Evento,2008.0,A IMPORTÂNCIA DO CONHECIMENTO DAS DOENÇAS SEXUALMENTE TRANSMISSÍVEIS PARA SUA PREVENÇÃO,,Local,Brasil,Resumo Expandido,Português,,"MATTOS, Karen Mello de;MATTOS, KAREN MELLO DE;MARGUTTI, Karen Mello de Mattos;MARGUTTI, Karen M. M.;; QUINTO, A.; DALLASTA, A.; AVAZONI, C.; FONTANELLA, C. S.; IHRIG, E.R.R.",Primeiro
53,1264,Eleni Bisognin,Artigo Publicado,2015.0,Modelagem Matemática em Cursos de Formação de Professores: Uma Contribuição para a Construção do Conhecimento Pedagógico do Conteúdo,,,,Completo,Português,  Formação de professores; Modelagem Matemática,"BISOGNIN, ELENI; BISOGNIN, Vanilde",Primeiro
162,1264,Vanilde Bisognin,Artigo Publicado,2015.0,Modelagem Matemática em Cursos de Formação de Professores: Uma Contribuição para a Construção do Conhecimento Pedagógico do Conteúdo,,,,Completo,Português,  Formação de professores; Modelagem matemática; Conhecimento pedagógico do conteúdo,"BISOGNIN, V.; BISOGNIN, E.",Primeiro
106,1265,Mara Regina Caino Teixeira Marchiori,Capítulo de Livro Publicado,2013.0,Produção do conhecimento sobre lábio leporino e fenda palatina,,,Brasil,,Português,,"SOUZA, S. B.; Hilda Maria Barbosa de Freitas; COSTENARO, Regina Gema Santini; MARCHIORI,Mara Teixeira; RANGEL, R. F.; GRASEL, J.",
144,1265,Rosiane Filipin Rangel,Capítulo de Livro Publicado,2013.0,Produção do conhecimento sobre lábio leporino e fenda palatina,,,Brasil,,Português,,"SOUZA, S. B.; FREITAS, H. M. B.; COSTENARO, R. G. S.; RANGEL, R. F.; GRASEL, J. T.; MARCHIORI, M. R. T.",
10,1271,Alexandre Swarowsky,Trabalho em Evento,2005.0,Estudo da consistência dos dados de precipitação pluviométrica da estação meteorológica de Santa Maria.,,Nacional,Brasil,Resumo,Português,,"BURIOL, Galileo Adeli; SWAROWSKY, A.;Swarowsky, A.;Alexandre Swarowsky;SWAROWSKY, ALEXANDRE; ESTEFANEL, Valduíno; HELDWEIN, Arno Bernardo; D'AVILA, Rafael Ferraz; DIESEL, Tatiana",
63,1271,Galileo Adeli Buriol,Trabalho em Evento,2005.0,Estudo da consistência dos dados de precipitação pluviométrica da estação meteorológica de Santa Maria,,Nacional,Brasil,Resumo Expandido,Português,,"BURIOL, G. A.;Buriol, Galileo Adeli;BURIOL, GA.; SWAROWSKY, Alexandre; ESTEFANEL, Valduino; HELDWEIN, Arno Bernardo; ÁVILA, Rafael Ferraz de; DIESEL, Tatiana",Primeiro
45,1273,Daniela Richter,Trabalho em Evento,2010.0,A (IN) CONSTITUCIONALIDADE DA LEI MARIA DA PENHA: UM OLHAR REFLEXIVO SOBRE A NECESSIDADE DE PREVENÇÃO À VIOLÊNCIA COMO POLÍTICA PÚBLICA,,Internacional,Brasil,Completo,Português,,"RICHTER, Daniela; TERRA, Rosane Barcellos; KARNOPP, Daniele",Primeiro
141,1273,Rosane Beatris Mariano da Rocha Barcellos Terra,Trabalho em Evento,2010.0,A (IN) constitucionalidade da Lei Maria da Penha: um olhar reflexivo sobre a necessidade de prevenção à violência como política pública,,Internacional,Brasil,Completo,Português,,"TERRA, Rosane Beatris Mariano da Rocha Barcellos; RICHTER, Daniela; KARNOPP, D. Z.",Primeiro
53,1275,Eleni Bisognin,Capítulo de Livro Publicado,2011.0,Construção de Modelos Discretos para o Ensino de Matemática,,,Brasil,,Português,  Modelagem Matemática; Modelos Discretos,"BISOGNIN, E.;BISOGNIN, ELENI; BISOGNIN, Vanilde",Primeiro
162,1275,Vanilde Bisognin,Capítulo de Livro Publicado,2011.0,Construção de modelos discretos para o ensino de matemática,,,Brasil,,Português,  Modelagem matemática; Modelos discretos,"BISOGIN, Eleni; BISOGNIN, V",Último
120,1277,Nilsa Teresinha Reichert Barin,Artigo Publicado,2016.0,A Poesia de Cora Coralina no olhar do Teatro-educação: uma dramaturgia em construção,,,,Completo,Português,  Educação ambiental. Teatro Educação.Meio ambiente.,"BARIN, N. T. R.; BOER, NOemi; SANTOS, C. B.",Primeiro
